itemID,item,type,category,choices,definition,complexity_category,gloss,uni_lemma
item_341,OT5_RAIN,word,outside,produces,βροχή,NA,rain,rain
item_342,OT6_GRASS,word,outside,produces,γρασίδι,NA,grass,grass
item_343,OT7_TREE,word,outside,produces,δέντρο,NA,tree,tree
item_344,OT8_ROAD,word,outside,produces,δρόμος,NA,road,street
item_345,OT9_SUN,word,outside,produces,ήλιος,NA,sun,sun
item_346,OT10_SLIDE_CG,word,outside,produces,κατρατζύλι,NA,slide CG,slide (object)
item_347,OT11_BEACH,word,outside,produces,κουβαδάκια,NA,beach toys,NA
item_348,OT12_SWING,word,outside,produces,κούνια,NA,swing,swing (object)
item_349,OT13_HOSE,word,outside,produces,λάστιχο,NA,hose,hose
item_350,OT14_FLOWE,word,outside,produces,λουλούδι,NA,flower,flower
item_351,OT15_WATER,word,outside,produces,νερό,NA,water,water (not beverage)
item_352,OT16_UMBRE,word,outside,produces,ομπρέλα,NA,umbrella,umbrella
item_353,OT17_SKY,word,outside,produces,ουρανός,NA,sky,sky
item_354,OT18_RAINB,word,outside,produces,ουράνιο τόξο,NA,rainbow,rainbow
item_355,OT19_PAVEM,word,outside,produces,πεζοδρόμιο,NA,pavement,NA
item_356,OT20_STONE,word,outside,produces,πέτρα,NA,stone,stone
item_357,OT21_WATER,word,outside,produces,ποτιστήρι,NA,watering can,pot
item_358,OT22_FLAG,word,outside,produces,σημαία,NA,flag,flag
item_359,OT23_SWING_CG,word,outside,produces,σούσα,NA,swing CG,swing (object)
item_360,OT24_HOUSE,word,outside,produces,σπίτι,NA,house,house
item_361,OT25_CLOUD,word,outside,produces,σύννεφο,NA,cloud,cloud
item_362,OT26_LIFE_,word,outside,produces,σωσίβιο,NA,life vest,NA
item_363,OT27_WALL,word,outside,produces,τοίχος,NA,wall,wall
item_364,OT28_SEESA,word,outside,produces,τραμπάλα,NA,seesaw,seesaw
item_365,OT29_WHEEL,word,outside,produces,τροχός,NA,wheel,wheel
item_366,OT30_SLIDE,word,outside,produces,τσουλήθρα,NA,slide,slide (object)
item_367,OT31_MOON,word,outside,produces,φεγγάρι,NA,moon,moon
item_368,OT32_SHOVE,word,outside,produces,φτυάρι,NA,shovel,shovel
item_369,OT33_SNOWM,word,outside,produces,χιονάνθρωπος,NA,snowman,snowman
item_370,OT34_SNOW,word,outside,produces,χιόνι,NA,snow,snow
item_371,P1_BOY,word,people,produces,αγόρι,NA,boy,boy
item_372,P2_SISTER_,word,people,produces,αδελφή/ός,NA,sister/brother,sibling
item_373,P3_PERSON_,word,people,produces,άνθρωπος,NA,person/human,man
item_374,P4_MAN,word,people,produces,άντρας,NA,man,man
item_375,P5_POLICE_,word,people,produces,αστυνομικός,NA,police officer,police
item_376,P6_OLD_MAN,word,people,produces,γέρος,NA,old man,old
item_377,P7_GRANDMO,word,people,produces,γιαγιά,NA,grandmother,grandma
item_378,P8_DOCTOR,word,people,produces,γιατρός,NA,doctor,doctor
item_379,P9_MERMAID,word,people,produces,γοργόνα,NA,mermaid,mermaid
item_380,P10_OLD_WO,word,people,produces,γριά,NA,old woman,old
item_381,P11_WOMAN,word,people,produces,γυναίκα,NA,woman,woman
item_382,P12_TEACHE,word,people,produces,δασκάλα/ος,NA,teacher,teacher
item_383,P13_AUNT_U,word,people,produces,θεία/ος,NA,aunt/uncle,uncle
item_384,P14_COWBOY,word,people,produces,καουμπόυ,NA,cowboy,cowboy
item_385,P15_CLOWN,word,people,produces,κλόουν,NA,clown,clown
item_386,P16_GIRL,word,people,produces,κορίτσι,NA,girl,girl
item_387,P17_PEOPLE,word,people,produces,κόσμος,NA,people,people
item_388,P18_OLD_WO_CG,word,people,produces,κοτζιάκαρη,NA,old woman CG,NA
item_389,P19_SIR_MA,word,people,produces,κυρία/ος,NA,sir/madame,lady
item_390,P20_MOTHER,word,people,produces,μαμά*,NA,mother,mommy
item_391,P21_FATHER,word,people,produces,μπαμπάς,NA,father,daddy
item_392,P22_BABY,word,people,produces,μωρό,NA,baby,baby
item_393,P23_GODMOT,word,people,produces,νονά*,NA,godmother,godmother
item_394,P24_GODFAT,word,people,produces,νονός*,NA,godfather,godfather
item_395,P25_NURSE,word,people,produces,νοσοκόμα,NA,nurse,nurse
item_396,P26_HOUSE_,word,people,produces,οικιακή βοηθός*,NA,house maid,maid
item_397,P27_CHILD,word,people,produces,όνομα παιδιού,NA,child's name,child's own name
item_398,P28_PETS_,word,people,produces,όνομα κατοικίδιου,NA,pet's name,pet's name
item_399,P29_CHILD,word,people,produces,παιδί,NA,child,child
item_400,P30_CLOWN,word,people,produces,παλιάτσος,NA,clown,clown
item_401,P31_GRANDF,word,people,produces,παππούς,NA,grandfather,grandpa
item_402,P32_PIRATE,word,people,produces,πειρατής,NA,pirate,pirate
item_403,P33_PRINCE,word,people,produces,πρίγκηπας,NA,prince,prince
item_404,P34_PRINCE,word,people,produces,πριγκήπισσα,NA,princess,princess
item_405,P35_FIREPE,word,people,produces,πυροσβέστης,NA,fireperson,firefighter
item_406,P36_SOLDIE,word,people,produces,στρατιώτης,NA,soldier,soldier
item_407,P37_POSTPE,word,people,produces,ταχυδρόμος,NA,postperson,mailman
item_408,P38_SINGER,word,people,produces,τραγουδιστής,NA,singer,singer
item_409,P39_FRIEND,word,people,produces,φίλη/ος,NA,friend,friend
item_410,BP1_ANKLE,word,body_parts,produces,αστράγαλος,NA,ankle,ankle
item_411,BP2_EARS,word,body_parts,produces,αυτιά,NA,ears,ear
item_412,BP3_CHEEK__CG,word,body_parts,produces,βούκκα,NA,cheek CG,cheek
item_413,BP4_TONGUE,word,body_parts,produces,γλώσσα,NA,tongue,tongue
item_414,BP5_KNEE,word,body_parts,produces,γόνατο,NA,knee,knee
item_415,BP6_FINGER,word,body_parts,produces,δάχτυλο,NA,finger,finger
item_416,BP7_TOOTH,word,body_parts,produces,δόντι,NA,tooth,tooth
item_417,BP8_THIGH__CG,word,body_parts,produces,ζάμπα,NA,thigh CG,thigh
item_418,BP9_HEAD,word,body_parts,produces,κεφάλι,NA,head,head
item_419,BP10_HEAD__CG,word,body_parts,produces,κελλέ,NA,head CG,head
item_420,BP11_TUMMY,word,body_parts,produces,κοιλιά,NA,tummy,tummy
item_421,BP12_BUTTO,word,body_parts,produces,κολί*,NA,buttocks,butt
item_422,BP13_CHEEK,word,body_parts,produces,μάγουλο,NA,cheek,cheek
item_423,BP14_HAIR,word,body_parts,produces,μαλλιά,NA,hair,hair
item_424,BP15_EYE,word,body_parts,produces,μάτι,NA,eye,eye
item_425,BP16_THIGH,word,body_parts,produces,μπούτι,NA,thigh,thigh
item_426,BP17_NOSE,word,body_parts,produces,μύτη,NA,nose,nose
item_427,BP18_NAIL,word,body_parts,produces,νύχι,NA,nail,nail (body part)
item_428,BP19_BELLY,word,body_parts,produces,ομφαλός*,NA,belly button,belly button
item_429,BP20_OWIE_,word,body_parts,produces,ουββά,NA,owie/boo boo,NA
item_430,BP21_PALM,word,body_parts,produces,παλάμη,NA,palm,hand
item_431,BP22_SOLE_,word,body_parts,produces,πατούσα,NA,Sole/foot,foot
item_432,BP23_CHIN,word,body_parts,produces,πηγούνι,NA,chin,chin
item_433,BP24_LEG,word,body_parts,produces,πόδι,NA,leg,leg
item_434,BP25_VAGIN,word,body_parts,produces,πουλλί/πουλλού*,NA,vagina/penis,penis
item_435,BP26_FACE,word,body_parts,produces,πρόσωπο,NA,face,face
item_436,BP27_MOUTH,word,body_parts,produces,στόμα,NA,mouth,mouth
item_437,BP28_LIPS,word,body_parts,produces,χείλη,NA,lips,lips
item_438,BP29_HAND,word,body_parts,produces,χέρι,NA,hand,arm
item_439,BP30_SHOUL,word,body_parts,produces,ώμος,NA,shoulder,shoulder
item_440,GR1_BABIES_CG,word,games_routines,produces,άλλαϊλι,NA,babies' singing game CG,NA
item_441,GR2_YEAH_S,word,games_routines,produces,αμέ,NA,yeah/sure (informal),yes
item_442,GR3_MEALTI_CG,word,games_routines,produces,άμμου,NA,mealtime - baby word CG,NA
item_443,GR4_BABIES,word,games_routines,produces,αχ κουνελλάκι,NA,babies' singing game,NA
item_444,GR5_HELLO,word,games_routines,produces,γεια,NA,hello,hi
item_445,GR6_CHILD,word,games_routines,produces,γύρω γύρω όλοι,NA,child's singing game,NA
item_446,GR7_COME,word,games_routines,produces,έλα,NA,come,come on
item_447,GR8_THANK_,word,games_routines,produces,ευχαριστώ,NA,thank you,thank you
item_448,GR9_PEEKAB_CG,word,games_routines,produces,ιτά,NA,peekaboo CG,peekaboo
item_449,GR10_POO_P,word,games_routines,produces,κακά,NA,poo poo,bad
item_450,GR11_GOOD_,word,games_routines,produces,καλημέρα,NA,good morning,good morning
item_451,GR12_GOOD_,word,games_routines,produces,καληνύχτα,NA,good night,good night
item_452,GR13_YEAH__CG,word,games_routines,produces,καλό,NA,yeah/sure (informal) CG,NA
item_453,GR14_HIGH_,word,games_routines,produces,κόλλα το,NA,high five,high five
item_454,GR15_BANGI_CG,word,games_routines,produces,κούτουλλο,NA,banging heads as a game CG,NA
item_455,GR16_KISS__CG,word,games_routines,produces,μάκια,NA,kiss CG,NA
item_456,GR17_MEALT,word,games_routines,produces,μαμ,NA,mealtime - baby word,NA
item_457,GR18_DONT,word,games_routines,produces,μη,NA,don't,don't
item_458,GR19_BATH,word,games_routines,produces,μπάνιο,NA,bath,bathroom
item_459,GR20_YES,word,games_routines,produces,ναι,NA,yes,yes
item_460,GR21_BABY_,word,games_routines,produces,νάνι,NA,baby word for sleep,NA
item_461,GR22_BABY_,word,games_routines,produces,ντα,NA,baby word for naughty,naughty
item_462,GR23_HOLD__CG,word,games_routines,produces,όπα,NA,hold me/up CG,NA
item_463,GR24_NO,word,games_routines,produces,όχι,NA,no,no
item_464,GR25_CLAP,word,games_routines,produces,παλαμάκια,NA,clap,clap
item_465,GR26_BYE_B,word,games_routines,produces,πά παι,NA,bye bye,bye
item_466,GR27_ALL_G_CG,word,games_routines,produces,πάππαλλα,NA,all gone CG,all gone
item_467,GR28_PLEAS,word,games_routines,produces,παρακαλώ,NA,please,please
item_468,GR28_HOLD_,word,games_routines,produces,πιάσε με,NA,hold me/up,NA
item_469,GR30_WEE_W,word,games_routines,produces,πιπί,NA,wee wee,pee
item_470,GR31_CLAP__CG,word,games_routines,produces,πίσκαλα,NA,clap CG,NA
item_471,GR32_WEE_W_CG,word,games_routines,produces,πισσιά,NA,wee wee CG,NA
item_472,GR33_WATCH,word,games_routines,produces,πρόσεχε,NA,watch it,watch out
item_473,GR34_BREAK,word,games_routines,produces,πρωινό,NA,breakfast,breakfast
item_474,GR35_SNACK,word,games_routines,produces,σνακ,NA,snack,snack
item_475,GR36_SHHH,word,games_routines,produces,σσσ!,NA,shhh,shh
item_476,GR37_ALL_G,word,games_routines,produces,τέλειωσε,NA,all gone,finished
item_477,GR38_BABY__CG,word,games_routines,produces,τέττε,NA,baby word for naughty CG,NA
item_478,GR39_TELEP,word,games_routines,produces,τηλέφωνο,NA,(telephone) call,telephone
item_479,GR40_PEEKA,word,games_routines,produces,τσα,NA,peekaboo,peekaboo
item_480,GR41_FOOD_,word,games_routines,produces,φαγητό,NA,food/meal,food
item_481,GR42_KISS,word,games_routines,produces,φιλάκι,NA,kiss,kiss
item_482,GR43_HELLO,word,games_routines,produces,χαλόου,NA,hello,hello
item_483,GR44_UP,word,games_routines,produces,ψηλά,NA,up,high
item_484,GR45_SHOPP,word,games_routines,produces,ψώνια,NA,shopping,shopping
item_485,V1_LOVE,word,action_words,produces,αγαπώ,NA,love,love
item_486,V1_HUG,word,action_words,produces,αγκαλιάζω,NA,hug,hug
item_487,V3_HEAR_LI,word,action_words,produces,ακούω,NA,hear/listen,hear
item_488,V4_OPEN,word,action_words,produces,ανοίγω,NA,open,open (action)
item_489,V5_LIKE,word,action_words,produces,αρέσω,NA,like,like
item_490,V6_CATCH,word,action_words,produces,αρπάζω,NA,catch,catch
item_491,V7_PUT,word,action_words,produces,βάζω,NA,put,put
item_492,V8_HURRY,word,action_words,produces,βιάζομαι,NA,hurry,hurry
item_493,V9_SEE,word,action_words,produces,βλέπω,NA,see,see
item_494,V10_HELP,word,action_words,produces,βοηθώ,NA,help,help
item_495,V11_RUN_CG_CG,word,action_words,produces,βουρώ,NA,run CG,run
item_496,V12_FIND,word,action_words,produces,βρίσκω,NA,find,find
item_497,V13_STINK,word,action_words,produces,βρωμώ,NA,stink,NA
item_498,V14_TICKLE,word,action_words,produces,γαργαλιέμαι,NA,tickle-PASSIVE,tickle
item_499,V15_SCRATC,word,action_words,produces,γδέρνω,NA,scratch,scratch
item_500,V16_SCRATC,word,action_words,produces,γρατσουνώ,NA,scratch,scratch
item_501,V17_WRITE,word,action_words,produces,γράφω,NA,write,write
item_502,V18_BITE,word,action_words,produces,δαγκώνω,NA,bite,bite
item_503,V19_SHOW,word,action_words,produces,δείχνω,NA,show,show
item_504,V20_READ,word,action_words,produces,διαβάζω,NA,read,read
item_505,V21_GIVE,word,action_words,produces,δίνω,NA,give,give
item_506,V22_FEEL_T,word,action_words,produces,διψώ,NA,feel thirsty,thirsty
item_507,V23_FEEL_H,word,action_words,produces,ζεσταίνομαι,NA,feel hot,NA
item_508,V24_PAINT,word,action_words,produces,ζωγραφίζω,NA,paint,draw
item_509,V25_WANT,word,action_words,produces,θέλω,NA,want,want
item_510,V26_SEE_CG_CG,word,action_words,produces,θορώ,NA,see CG,see
item_511,V27_DO_MAK,word,action_words,produces,κάνω,NA,do/make,do
item_512,V28_CLEAN,word,action_words,produces,καθαρίζω,NA,clean,clean (action)
item_513,V29_BURN,word,action_words,produces,καίω,NA,burn,burn
item_514,V30_CRY,word,action_words,produces,κλαίω,NA,cry,cry
item_515,V31_CLOSE,word,action_words,produces,κλείνω,NA,close,close
item_516,V32_KICK,word,action_words,produces,κλωτσώ,NA,kick,kick
item_517,V33_CUT,word,action_words,produces,κόβω,NA,cut,cut
item_518,V34_SLEEP,word,action_words,produces,κοιμάμαι,NA,sleep,sleep
item_519,V35_PUT_SO,word,action_words,produces,κοιμίζω,NA,put someone to sleep,NA
item_520,V36_SWIM,word,action_words,produces,κολυμπώ,NA,swim,swim
item_521,V37_MOVE_P,word,action_words,produces,κουνιέμαι,NA,move-PASSIVE,shake
item_522,V38_PUSH_C_CG,word,action_words,produces,κουντώ,NA,push CG,push
item_523,V39_MOVE,word,action_words,produces,κουνώ,NA,move,swing (action)
item_524,V40_FEEL_T,word,action_words,produces,κουράζομαι,NA,feel tired,tired
item_525,V41_BANG_H,word,action_words,produces,κουτουλλώ,NA,bang head,NA
item_526,V42_BURN_C_CG,word,action_words,produces,κρούζω,NA,burn CG,burn
item_527,V43_HIDE,word,action_words,produces,κρύβομαι,NA,hide,hide
item_528,V44_CHASE,word,action_words,produces,κυνηγώ,NA,chase,chase
item_529,V45_SAY_CG_CG,word,action_words,produces,λαλώ,NA,say CG,say
item_530,V46_SAY,word,action_words,produces,λέω,NA,say,say
item_531,V47_FEEL_S,word,action_words,produces,λυπάμαι,NA,feel sorry,commiserate
item_532,V48_SMELL_,word,action_words,produces,μυρίζομαι,NA,smell something,smell
item_533,V49_SMELL_,word,action_words,produces,μυρίζω,NA,smell/give out odour,smell
item_534,V50_FEEL_S,word,action_words,produces,νυστάζω,NA,feel sleepy,sleepy
item_535,V51_KNOW,word,action_words,produces,ξέρω,NA,know,know
item_536,V52_FORGET,word,action_words,produces,ξεχνώ,NA,forget,forget
item_537,V53_WAKE,word,action_words,produces,ξυπνώ,NA,wake,wake
item_538,V54_DRIVE,word,action_words,produces,οδηγώ,NA,drive,drive
item_539,V55_PLAY,word,action_words,produces,παίζω,NA,play,play
item_540,V56_GET,word,action_words,produces,παίρνω,NA,get,take
item_541,V57_GO,word,action_words,produces,πάω,NA,go,go
item_542,V58_FEEL_H,word,action_words,produces,πεινώ,NA,feel hungry,hungry
item_543,V59_WALK,word,action_words,produces,περπατώ,NA,walk,walk
item_544,V60_FLY,word,action_words,produces,πετώ,NA,fly,fly (action)
item_545,V61_FALL,word,action_words,produces,πέφτω,NA,fall,fall
item_546,V62_JUMP,word,action_words,produces,πηδώ,NA,jump,jump
item_547,V63_DRINK,word,action_words,produces,πίνω,NA,drink,drink (action)
item_548,V64_WASH_P,word,action_words,produces,πλένομαι,NA,wash-PASSIVE,wash
item_549,V65_WASH,word,action_words,produces,πλένω,NA,wash,wash
item_550,V66_WASH_P_CG,word,action_words,produces,πλυνίσκουμαι,NA,wash-PASSIVE CG,NA
item_551,V67_WASH_C_CG,word,action_words,produces,πλυνίσκω,NA,wash CG,wash
item_552,V68_FEEL_P,word,action_words,produces,πονώ,NA,feel pain/hurt,hurt (action)
item_553,V69_FEEL_H_CG,word,action_words,produces,πυρώννω,NA,feel hot CG,NA
item_554,V70_THROW,word,action_words,produces,ρίχνω,NA,throw,throw
item_555,V71_WIPE_P,word,action_words,produces,σκουπίζομαι,NA,wipe-PASSIVE,wipe
item_556,V72_WIPE,word,action_words,produces,σκουπίζω,NA,wipe,wipe
item_557,V73_SWING_,word,action_words,produces,σούζομαι,NA,swing-PASSIVE,swing (action)
item_558,V74_SWING,word,action_words,produces,σούζω,NA,swing,swing (action)
item_559,V75_BREAK,word,action_words,produces,σπάζω,NA,break,break
item_560,V76_PUSH,word,action_words,produces,σπρώχνω,NA,push,push
item_561,V77_STOP,word,action_words,produces,σταματώ,NA,stop,stop
item_562,V78_THROW__CG,word,action_words,produces,σύρνω,NA,throw CG,throw
item_563,V79_FEED,word,action_words,produces,ταΐζω,NA,feed,feed
item_564,V80_FINISH,word,action_words,produces,τελειώνω,NA,finish,finish
item_565,V81_CALL_P,word,action_words,produces,τηλεφωνώ,NA,call (phone),call
item_566,V82_PULL,word,action_words,produces,τραβώ,NA,pull,pull
item_567,V83_SING,word,action_words,produces,τραγουδώ,NA,sing,sing
item_568,V84_RUN,word,action_words,produces,τρέχω,NA,run,run
item_569,V85_EAT,word,action_words,produces,τρώω,NA,eat,eat
item_570,V86_SCRATC_CG,word,action_words,produces,τσανιάζω,NA,scratch CG,scratch
item_571,V87_HIT_CG_CG,word,action_words,produces,φακκώ,NA,hit CG,hit
item_572,V88_KISS,word,action_words,produces,φιλώ,NA,kiss,kiss
item_573,V89_BRING,word,action_words,produces,φέρνω,NA,bring,bring
item_574,V90_LEAVE,word,action_words,produces,φεύγω,NA,leave,leave
item_575,V91_FEEL_A,word,action_words,produces,φοβάμαι,NA,feel afraid,be scared
item_576,V92_SHOUT,word,action_words,produces,φωνάζω,NA,shout,shout
item_577,V93_DANCE,word,action_words,produces,χορεύω,NA,dance,dance
item_578,V94_HIT,word,action_words,produces,χτυπώ,NA,hit,hit
item_579,V95_HIDE_P_CG,word,action_words,produces,χώνουμαι,NA,hide-PASSIVE CG,hide
item_580,V96_HIDE_C_CG,word,action_words,produces,χώνω,NA,hide CG,hide
item_581,D1_EMPTY,word,descriptive_words,produces,άδειο,NA,empty,empty
item_582,D2_SLOW,word,descriptive_words,produces,αργό,NA,slow,slow
item_583,D3_HORRIBLE,word,descriptive_words,produces,απαίσιο,NA,horrible,horrible
item_584,D4_SICK,word,descriptive_words,produces,άρρωστο,NA,sick,sick
item_585,D5_NAUGHTY,word,descriptive_words,produces,άταχτο,NA,naughty,naughty
item_586,D6_HEAVY,word,descriptive_words,produces,βαρύ,NA,heavy,heavy
item_587,D7_HEAVY_C_CG,word,descriptive_words,produces,βαρετό,NA,heavy CG,heavy
item_588,D8_HOT_CG_CG,word,descriptive_words,produces,βραστό,NA,hot CG,hot
item_589,D9_WET,word,descriptive_words,produces,βρεγμένο,NA,wet,wet (description)
item_590,D10_DIRTY,word,descriptive_words,produces,βρώμικο,NA,dirty,dirty
item_591,D11_FULL,word,descriptive_words,produces,γεμάτο,NA,full,full
item_592,D12_SWEET,word,descriptive_words,produces,γλυκό,NA,sweet,sweet
item_593,D13_QUICK_,word,descriptive_words,produces,γρήγορο,NA,quick/fast,fast
item_594,D14_HARD,word,descriptive_words,produces,δύσκολο,NA,hard,hard
item_595,D15_STRONG,word,descriptive_words,produces,δυνατό,NA,strong,hard
item_596,D16_KIND,word,descriptive_words,produces,ευγενικό,NA,kind,gentle
item_597,D17_HOT,word,descriptive_words,produces,ζεστό,NA,hot,hot
item_598,D18_QUIET,word,descriptive_words,produces,ήσυχο,NA,quiet,quiet
item_599,D19_CLEAN,word,descriptive_words,produces,καθαρό,NA,clean,clean (description)
item_600,D20_NEW,word,descriptive_words,produces,καινούριο,NA,new,new
item_601,D21_BAD,word,descriptive_words,produces,κακό,NA,bad,bad
item_602,D22_GOOD,word,descriptive_words,produces,καλό,NA,good,good
item_603,D23_TIRED,word,descriptive_words,produces,κουρασμένο,NA,tired,tired
item_604,D24_COLD,word,descriptive_words,produces,κρύο,NA,cold,cold
item_605,D25_THIN,word,descriptive_words,produces,λεπτό,NA,thin,thin
item_606,D26_DIRTY,word,descriptive_words,produces,λερωμένο,NA,dirty,dirty
item_607,D27_SAD,word,descriptive_words,produces,λυπημένο,NA,sad,sad
item_608,D28_SOFT,word,descriptive_words,produces,μαλακό,NA,soft,soft
item_609,D29_BIG,word,descriptive_words,produces,μεγάλο,NA,big,big
item_610,D30_SMALL,word,descriptive_words,produces,μικρό,NA,small,small
item_611,D31_SMALL__CG,word,descriptive_words,produces,μιτσί,NA,small CG,small
item_612,D32_NEW,word,descriptive_words,produces,νέο,NA,new,new
item_613,D33_DELICI,word,descriptive_words,produces,νόστιμο,NA,delicious,yummy
item_614,D34_DIRTY__CG,word,descriptive_words,produces,ξιμαρισμένο,NA,dirty CG,dirty
item_615,D35_BEAUTI,word,descriptive_words,produces,όμορφο,NA,beautiful,nice
item_616,D36_EMPTY__CG,word,descriptive_words,produces,όφκερο,NA,empty CG,empty
item_617,D37_FROZEN,word,descriptive_words,produces,παγωμένο,NA,frozen,frozen
item_618,D38_OLD,word,descriptive_words,produces,παλιό,NA,old,old
item_619,D39_FAT,word,descriptive_words,produces,παχύ,NA,fat,fat
item_620,D40_CRAZY__CG,word,descriptive_words,produces,πελλό,NA,crazy CG,crazy
item_621,D41_FIRST,word,descriptive_words,produces,πρώτο,NA,first,hard
item_622,D42_HARD,word,descriptive_words,produces,σκληρό,NA,hard,hard
item_623,D43_DARK,word,descriptive_words,produces,σκοτεινό,NA,dark,dark
item_624,D44_BROKEN,word,descriptive_words,produces,σπασμένο,NA,broken,broken
item_625,D45_DRY,word,descriptive_words,produces,στεγνό,NA,dry,dry (description)
item_626,D46_LAST,word,descriptive_words,produces,τελευταίο,NA,last,last
item_627,D47_CRAZY,word,descriptive_words,produces,τρελό,NA,crazy,crazy
item_628,D48_HAPPY,word,descriptive_words,produces,χαρούμενο,NA,happy,happy
item_629,D49_TALL,word,descriptive_words,produces,ψηλό,NA,tall,tall
item_630,D50_NICE,word,descriptive_words,produces,ωραίο,NA,nice,beautiful
item_631,P1_YARD,word,places,produces,αυλή,NA,yard,garden
item_632,P2_GAZ_STA,word,places,produces,βενζινάδικο,NA,gaz station,gas station
item_633,P3_MOUNTAI,word,places,produces,βουνό,NA,mountain,mountain
item_634,P4_BIRTHDA,word,places,produces,γενέθλια,NA,birthday (party),party
item_635,P5_WORK,word,places,produces,δουλειά,NA,work,work (place)
item_636,P6_CHURCH,word,places,produces,εκκλησία,NA,church,church
item_637,P7_RESTAUR,word,places,produces,εστιατόριο,NA,restaurant,restaurant
item_638,P8_ZOO,word,places,produces,ζωολογικός κήπος,NA,zoo,zoo
item_639,P9_SEA,word,places,produces,θάλασσα,NA,sea,sea
item_640,P10_SHOP,word,places,produces,κατάστημα,NA,shop,store
item_641,P11_RESTAU_CG,word,places,produces,κέντρο,NA,restaurant CG,restaurant
item_642,P12_GARDEN,word,places,produces,κήπος,NA,garden,garden
item_643,P13_FUN_PA,word,places,produces,λούνα παρκ,NA,fun park,NA
item_644,P14_SHOP_C_CG,word,places,produces,μαγαζί,NA,shop CG,store
item_645,P15_BEACH,word,places,produces,παραλία,NA,beach,beach
item_646,P16_PARK,word,places,produces,πάρκο,NA,park,park
item_647,P17_PARTY,word,places,produces,πάρτυ,NA,party,party
item_648,P18_GAZ_ST_CG,word,places,produces,πεζίνα,NA,gaz station CG,gas station
item_649,P19_POOL,word,places,produces,πισίνα,NA,pool,pool
item_650,P20_CINEMA,word,places,produces,σινεμά,NA,cinema,movie
item_651,P21_HOUSE,word,places,produces,σπίτι,NA,house,house
item_652,P22_SCHOOL,word,places,produces,σχολείο,NA,school,school
item_653,P23_CIRCUS,word,places,produces,τσίρκο,NA,circus,circus
item_654,P24_VILLAG,word,places,produces,χωριό,NA,village,town
item_655,AQ1_OTHER_,word,articles,produces,άλλη,NA,other (female singular),another
item_656,AQ2_OTHER_,word,articles,produces,άλλο,NA,other (neutral singular),another
item_657,AQ3_OTHER_,word,articles,produces,άλλος,NA,other (male singular),another
item_658,AQ4_THE_FE,word,articles,produces,η,NA,the (female singular - definite article),the
item_659,AQ5_A_NEUT,word,articles,produces,ένα,NA,a (neutral singular - indefinite article),a
item_660,AQ6_A_MALE,word,articles,produces,ένας,NA,a (male singular - indefinite article),a
item_661,AQ7_EVERY,word,articles,produces,κάθε,NA,every,every
item_662,AQ8_MORE,word,articles,produces,κι άλλο,NA,more,more
item_663,AQ9_A_LITT,word,articles,produces,λίγο,NA,a little,little (amount)
item_664,AQ10_A_FEM,word,articles,produces,μια,NA,a (female singular - indefinite article),a
item_665,AQ11_THE_M,word,articles,produces,ο,NA,the (male singular - definite article),the
item_666,AQ12_WHOLE,word,articles,produces,όλη,NA,whole (female singular),all
item_667,AQ13_WHOLE,word,articles,produces,όλο,NA,whole (neutral singular),all
item_668,AQ14_WHOLE,word,articles,produces,όλος,NA,whole (male singular),all
item_669,AQ15_AGAIN,word,articles,produces,πάλι,NA,again,again
item_670,AQ16_MANY_,word,articles,produces,πολλά,NA,many (neutral plural),many
item_671,AQ17_MANY_,word,articles,produces,πολλές,NA,many (female singular),many
item_672,AQ18_MANY_,word,articles,produces,πολλοί,NA,many (male singular),many
item_673,AQ19_A_LOT,word,articles,produces,πολύ,NA,a lot/very,a lot
item_674,AQ20_THE_N,word,articles,produces,το,NA,the (neutral singular - definite article),the
item_675,AQ21_THE_N,word,articles,produces,τα,NA,the (neutral plural - definite article),the
item_676,P1_THIS_FE,word,pronouns,produces,αυτή,NA,this (female singular),this
item_677,P2_THIS_NE,word,pronouns,produces,αυτό,NA,this (neutral singular),this
item_678,P3_THIS_MA,word,pronouns,produces,αυτός,NA,this (male singular),this
item_679,P4_MINE,word,pronouns,produces,δικό μου,NA,mine,mine
item_680,P5_YOURS,word,pronouns,produces,δικό σου,NA,yours,mine
item_681,P6_HIS,word,pronouns,produces,δικό του,NA,his,mine
item_682,P7_I,word,pronouns,produces,εγώ,NA,I,I
item_683,P8_THAT_FE,word,pronouns,produces,εκείνη,NA,that (female singular),that
item_684,P9_THAT_NE,word,pronouns,produces,εκείνο,NA,that (neutral singular),that
item_685,P10_THAT_M,word,pronouns,produces,εκείνος,NA,that (male singular),that
item_686,P11_WE,word,pronouns,produces,εμείς,NA,we,we
item_687,P12_YOU_PL,word,pronouns,produces,εσείς,NA,you (plural),NA
item_688,P13_YOU_SI,word,pronouns,produces,εσύ,NA,you (singular),you
item_689,P14_ME_ACC,word,pronouns,produces,με (αγαπά),NA,me (accusative),me
item_690,P15_ME_GEN,word,pronouns,produces,μου (λέει),NA,me (genitive),me
item_691,P16_YOU_AC,word,pronouns,produces,σε (αγαπώ),NA,you (accusative),you
item_692,P17_YOU_GE,word,pronouns,produces,σου (μιλώ),NA,you (genitive),you
item_693,P18_HER_AC,word,pronouns,produces,την (αγαπώ),NA,her (accusative),her
item_694,P19_IT_ACC,word,pronouns,produces,το (αγαπώ),NA,it (accusative),it
