WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_531	item_346	descriptive_words	forsiktig	careful	careful			
item_532		descriptive_words	først	at first		first 	first	
item_533	item_347	descriptive_words	fort	fast	fast			
item_534	item_348	descriptive_words	frekk	rude	bad		rude	
item_535		descriptive_words	full	full			full 	This word can mean "drunk", "complete" and "full" 
item_536	item_349	descriptive_words	gammel	old	old			
item_537	item_350	descriptive_words	glad	happy	happy			
item_538		descriptive_words	god	good			good	
item_539		descriptive_words	grønn	green			green 	
item_540		descriptive_words	gul	yellow			yellow 	
item_541	item_352	descriptive_words	hard	hard	hard		hard 	
item_542		descriptive_words	høy	tall			tall	
item_543		descriptive_words	hvit	white			white	
item_544	item_353	descriptive_words	kald	cold	cold			
item_545		descriptive_words	klissete	sticky			sticky 	
item_546		descriptive_words	lang	long			long 	
item_547		descriptive_words	lei seg	upset			upset	
item_548	item_354	descriptive_words	liten	small	little (description)			
item_549	item_355	descriptive_words	mørkt	dark	dark			
item_550		descriptive_words	ny	new			new	
item_551	item_357	descriptive_words	ødelagt	destroyed	broken	broken 	broken 	ødelagt can mean both broken and destroyed, but broken is more correct in this context
item_552		descriptive_words	oransje	orange			orange	
item_553	item_358	descriptive_words	pen	pretty	pretty			
item_554		descriptive_words	rar	rar		weird	weird	
item_555	item_359	descriptive_words	redd	afraid	scared			
item_556	item_360	descriptive_words	ren	clean	clean (description)			
item_557	item_361	descriptive_words	rød	red	red			
item_558		descriptive_words	sen	late			late 	
item_559		descriptive_words	sint	angry			angry 	
item_560		descriptive_words	sist	last time		last 	last 	
item_561		descriptive_words	sitter fast	stuck			stuck 	
item_562	item_362	descriptive_words	skitten	filthy	dirty	dirty 		
item_563	item_363	descriptive_words	skjønn	discretion	beautiful	lovely	lovely 	
item_564	item_364	descriptive_words	slem	naughty	naughty	mean 	mean 	
item_565		descriptive_words	snill	kind		kind	kind	
item_566	item_366	descriptive_words	søt	soot	cute	cute	cute	
item_567		descriptive_words	søvnig	sleepy	sleepy			
item_568		descriptive_words	stakkars	poor thing			poor thing 	
item_569		descriptive_words	stille	silent		quiet	silent	
item_570	item_367	descriptive_words	stor	large	big	big	big	
item_571	item_368	descriptive_words	sulten	hungry	hungry			
item_572		descriptive_words	sur	sur		angry 	angry 	
item_573		descriptive_words	svart	black			black 	
item_574	item_369	descriptive_words	syk	sick	sick			
item_575	item_370	descriptive_words	tom	empty	empty			
item_576	item_371	descriptive_words	tørr	dry	dry (description)			
item_577	item_372	descriptive_words	tørst	thirst	thirsty			
item_578	item_373	descriptive_words	trøtt	sleepy	tired			
item_579		descriptive_words	tung	heavy			heavy 	
item_580		descriptive_words	våken	awake			awake 	
item_581	item_374	descriptive_words	varm	hot	hot		h	
item_582	item_375	descriptive_words	våt	wet	wet (description)			
item_583	item_376	descriptive_words	vondt	ache	hurt (description)			
item_584	item_377	time_words	dag	day	day			
item_585		time_words	etter	after			after 	
item_586		time_words	ettermiddag	after dinner		afternoon 	afternoon 	
item_587		time_words	etterpå	afterwards			afterwards 	
item_588		time_words	før	prior to		before	before	
item_589		time_words	formiddag	morning			morning	
item_590	item_378	time_words	i dag	present day	today			
item_591		time_words	i går	yesterday			yesterday 	
item_592	item_379	time_words	i kveld	tonight	tonight			
item_593	item_380	time_words	i morgen	tomorrow	tomorrow			
item_594		time_words	kveld	evening			evening 	
item_595	item_381	time_words	morgen	morning	morning			
item_596	item_382	time_words	nå	by now	now	now 		
item_597	item_383	time_words	natt	night	night			
item_598	item_384	time_words	senere	later on	later			
item_599		time_words	tid	time			time 	
item_600		pronouns	de	they			they 	
item_601		pronouns	deg	you			you 	
item_602		pronouns	deg selv	yourself			yourself	
item_603		pronouns	dem	them			them 	
item_604	item_385	pronouns	den	the	the			
item_605	item_386	pronouns	denne	this	this			
item_606		pronouns	dere	you all		you	you 	you (plural) 
item_607		pronouns	deres	your			your	
item_608	item_387	pronouns	det	it	it			
item_609	item_388	pronouns	dette	this	this			
item_610	item_389	pronouns	din	your	your			
item_611		pronouns	disse	these			these 	
item_612	item_390	pronouns	du	you	you			
item_613		pronouns	ham	him			him 	
item_614		pronouns	han	he			he 	
item_615	item_391	pronouns	hans	his	his			
item_616		pronouns	henne	her			her	
item_617	item_392	pronouns	hennes	her	her			
item_618		pronouns	hun	she			she	
item_619		pronouns	hverandre	each other			each other 	
item_620	item_393	pronouns	jeg	I	i		I 	
item_621		pronouns	man	one			one 	
item_622	item_394	pronouns	meg	me	me			
item_623		pronouns	meg selv	myself			myself 	
item_624	item_395	pronouns	min	my	my		my 	
item_625		pronouns	oss	us			us 	
item_626		pronouns	seg	themselves			themselves	
item_627		pronouns	seg selv	itself			itself 	
item_628		pronouns	sin	its			its 	
item_629		pronouns	vår	our			our	
item_630		pronouns	vi	we			we 	
item_631	item_396	question_words	hva	what	what			
item_632	item_397	question_words	hvem	who	who			
item_633		question_words	hvilken	which one		which 	which 	
item_634	item_398	question_words	hvor	where	where (question)			
item_635	item_399	question_words	hvordan	how to	how	how 		
item_636	item_400	question_words	hvorfor	how come	why	why 		
item_637	item_401	question_words	når	what time	when (question)	when 	when 	
item_638	item_402	locations	av	of the	off	of 	of 	av' can de used for to switch something off, but for locations it is of 
item_639	item_403	locations	bak	behind	back (location)			
item_640	item_404	locations	bort	away	away			bort' mostly used to take away something "ta bort" 
item_641		locations	borte	away		gone	gone 	borte' can also be used for over there (der borte) but direct translation is gone 
item_642	item_405	locations	der	there	there			
item_643		locations	for	for the		for 	for 	
item_644		locations	foran	in front of			in front of 	
item_645		locations	fra	from the			from the 	
item_646		locations	frem	forward			forward	
item_647		locations	gjennom	through			through	
item_648		locations	her	over here		here 	here 	
item_649		locations	hit	here		here	here 	
item_650		locations	hjem	home			home	
item_651		locations	hjemme	at home			at home 	
item_652		locations	hos	with			with 	
item_653	item_406	locations	i	in	in			
item_654		locations	i stedet for	instead of			instead of 	
item_655	item_407	locations	inn	in	inside			
item_656	item_408	locations	inne	in	inside			
item_657	item_409	locations	inni	Occasionally	inside	inside the		
item_658		locations	med	with the		with 	with 	
item_659		locations	mot	versus			versus 	
item_660	item_410	locations	ned	down	down			
item_661	item_411	locations	nede	down	down			
item_662		locations	nedi	down			down 	
item_663		locations	om	if			if 	
item_664	item_412	locations	opp	up	up			
item_665		locations	oppå	top			top 	
item_666	item_413	locations	oppe	up	up			
item_667		locations	oppi	Oppi		up in 	up in 	
item_668		locations	over	over			over 	
item_669	item_414	locations	på	on the	on	on		
item_670		locations	til	to the		to 	to 	
item_671		locations	tilbake	in return		back 	back 	it is also possible with in return but that would be in certain situations. 
item_672	item_415	locations	under	under	under			
item_673	item_416	locations	ut	out	out			
item_674	item_417	locations	ute (location)	out	out			
item_675		locations	utenfor	outside			outside	
item_676		locations	utenpå	surface		on the outside 	on the outside	
item_677		locations	ved siden av	adjacent to		beside 	beside	next to 
item_678		locations	vekk	away		away	away	
item_679	item_418	quantifiers	alle	all of them	all	everyone 	all 	
item_680		quantifiers	alt	all of		everything	all of 	
item_681		quantifiers	andre	other			other	
item_682		quantifiers	den	the			the 	
item_683		quantifiers	det	it			it	
item_684		quantifiers	ei	ei		one	one	
item_685		quantifiers	en	one			one	
item_686	item_419	quantifiers	en annen	another one	another			
item_687		quantifiers	et	a			a	
item_688		quantifiers	hver	each one		each 	each 	
item_689		quantifiers	hvert	each			each 	
item_690	item_420	quantifiers	ikke (amount)	do not	not	not	not	
item_691	item_421	quantifiers	ingen	no one	none			
item_692	item_422	quantifiers	ingenting	nothing	nothing			
item_693		quantifiers	litt	a little	little (amount)			
item_694		quantifiers	mange	many		many 	many	
item_695	item_423	quantifiers	mer	more	more			
item_696		quantifiers	mye	a lot			a lot 	
item_697	item_424	quantifiers	noe	something	some		something 	
item_698	item_425	quantifiers	noen	a few	any	some 	some 	
item_699		quantifiers	også	as well		also 	also 	
item_700	item_426	quantifiers	samme	same	same			
item_701		helping_verbs	bli	be			be	
item_702		helping_verbs	bør	should			should	
item_703		helping_verbs	burde	should have			should have 	
item_704		helping_verbs	er	is			is	
item_705		helping_verbs	få	get			get	
item_706		helping_verbs	gjør	makes		do 	do	
item_707		helping_verbs	gjorde	do they		did	did 	
item_708		helping_verbs	gjøre	do		do	do	
item_709		helping_verbs	ha	have			have	
item_710		helping_verbs	hadde	had			had	
item_711		helping_verbs	har	have			have	
item_712		helping_verbs	kan	may		can	can	
item_713		helping_verbs	kunne	could			could 	can also use 'may' 
item_714		helping_verbs	la	let			let	
item_715		helping_verbs	må	have to		must	must	
item_716		helping_verbs	måtte	had to			had to 	
item_717		helping_verbs	skal	going to		will 	will 	
item_718		helping_verbs	skulle	should		should have	should have 	
item_719		helping_verbs	være	be			be	
item_720		helping_verbs	var	was			was	
item_721		helping_verbs	vil	want to		want	want	
item_722		helping_verbs	ville	would		wanted	wanted	
item_723		connecting_words	at	that			that	
item_724		connecting_words	eller	or			or	
item_725		connecting_words	for	for the			for	
item_726		connecting_words	fordi	because			because	
item_727		connecting_words	hvis	if			if 	
item_728		connecting_words	men	but			but 	
item_729		connecting_words	og	and the			and 	
item_730		connecting_words	så	so			so 	
item_731		connecting_words	som	as			as	
	item_45	animals	ape(katt)	monkey	monkey			
	item_70	animals	rev	fox	fox			
	item_94	toys	(farge)blyant	(Color) pencil	pen/pencil	color pencil	pencil 	
	item_98	food_drink	bolle	bun	bun			
	item_131	clothing	knapp	button	button			
	item_231	outside	stein	stone	rock (object)			
	item_234	outside	ute (place)	out	outside			
	item_259	people	mamma	mommy	mommy			
	item_261	people	menneske	person	person	human 	human 	
	item_267	people	pappa	daddy	daddy	dad	dad	
	item_335	action_words	ta på	touch	touch			
	item_351	descriptive_words	grei	easy	easy	kind	kind	
	item_356	descriptive_words	myk	soft	soft			
	item_365	descriptive_words	sliten	sleepy	sleepy	tired	tired 	It is really a mix between  tired and weary
