WS	WG	category	definition	gloss	uni_lemma	new_gloss	new_uni_lemma	notes
item_606	item_374	pronouns	min/mit/mine	my / my / mine	mine			
item_607	item_369	pronouns	denne/den her	this / it here	this			
item_608		pronouns	ham	him			him	
item_609		pronouns	os	us				
item_610		pronouns	dens/dets	its / their				
item_611		pronouns	hende	her				
item_612		pronouns	sig	themselves				
item_613		pronouns	deres	their			their	
item_614	item_376	pronouns	hendes	her	her		her	
item_615		pronouns	sig selv	per se				
item_616		pronouns	det	the			the	
item_617		pronouns	hun	she			she	
item_618		pronouns	sin/sit/sine	his / her / its				
item_619	item_375	pronouns	dette/det her	this / it here	this			
item_620		pronouns	I	You			you	
item_621		pronouns	vi	we			we	
item_622		pronouns	dig	you			you	
item_623	item_368	pronouns	jeg	I	i		I	
item_624		pronouns	vores	our			our	
item_625		pronouns	dig selv	yourself			yourself	
item_626		pronouns	jer	you			you	
item_627	item_367	pronouns	din/dit/dine	your / your / your	your			
item_628		pronouns	jeres	your			your	
item_629	item_377	question_words	hvad	what	what			
item_630	item_378	question_words	hvor	where	where (question)			
item_631	item_382	question_words	hvornår	when	when (question)			
item_632	item_380	question_words	hvem	who	who			
item_633	item_381	question_words	hvordan	how	how			
item_634		question_words	hvilken/hvilket	what / which			which	
item_635	item_379	question_words	hvorfor	why	why			
item_636	item_383	locations	af	of	off			
item_637		locations	hjemme	home				
item_638	item_396	locations	oppe	up	up			
item_639	item_386	locations	bagved	behind	back (location)			
item_640		locations	hos	from		with	with	
item_641		locations	over	over			over	
item_642		locations	bort	away			away	
item_643	item_392	locations	i	in	in			
item_644		locations	ovre	over			above	
item_645		locations	borte	away			away	
item_646	item_395	locations	ind	in	in			
item_647	item_398	locations	på	on	on			
item_648	item_389	locations	der	there	there			
item_649	item_397	locations	inde	in	in			
item_650		locations	til	to			to	
item_651		locations	for	to			to	
item_652	item_384	locations	inden i	inside	inside			
item_653		locations	tilbage	back			behind	
item_654		locations	fra	from			from	
item_655		locations	i stedet for	instead of				
item_656	item_385	locations	ud	out	out			
item_657		locations	frem	forward				
item_658		locations	med	with			with	
item_659	item_388	locations	ude	out	out of			
item_660		locations	fremme	promotion				from?
item_661		locations	mod	against				
item_662		locations	uden for	outside			outside	
item_663		locations	gennem	through			through	
item_664	item_387	locations	ned	down	down			
item_665	item_391	locations	under	below	under			
item_666		locations	hen	go				
item_667	item_390	locations	nede	down	down			
item_668		locations	ved	by			by	
item_669		locations	henne	pregnant		her		
item_670		locations	om	on			on	
item_671		locations	ved siden af	next			next to	
item_672		locations	her	here			here	
item_673		locations	omme	helpful				
item_674	item_394	locations	væk (location)	away	away			
item_675		locations	hjem	home			home	
item_676	item_393	locations	op	up	up			
item_677	item_399	quantifiers	alle	all	all		all	
item_678		quantifiers	det	the	that		that	
item_679		quantifiers	mange	many			many	
item_680	item_402	quantifiers	(en) anden	(One) second	another			
item_681		quantifiers	hver	each			each	
item_682		quantifiers	meget	very			very	
item_683	item_405	quantifiers	(et) andet	(A) other	another			
item_684		quantifiers	hvert	each			each	
item_685	item_406	quantifiers	mere	more	more			
item_686		quantifiers	andre	other			other	
item_687	item_407	quantifiers	ikke	not	not			
item_688	item_408	quantifiers	nogen/nogle	someone / some	some			
item_689		quantifiers	en (ikke tallet 1)	a (non-figure 1)				
item_690	item_400	quantifiers	ingen	no	none			
item_691	item_401	quantifiers	noget	something	some			
item_692		quantifiers	et (ikke tallet 1)	a (not the number 1)				
item_693	item_403	quantifiers	intet	nothing	nothing			
item_694		quantifiers	også	also				
item_695		quantifiers	den	the				
item_696		quantifiers	lidt	a little	little (amount)			
item_697	item_404	quantifiers	samme	same	same			
item_698		helping_verbs	er	is				
item_699		helping_verbs	kan	can			can	
item_700		helping_verbs	skulle (datid)	had (past tense)				
item_701		helping_verbs	gjorde	did				
item_702		helping_verbs	kunne (datid)	could (past tense)				
item_703		helping_verbs	(at) skulle	(That) should				
item_704		helping_verbs	gør	makes				
item_705		helping_verbs	(at) kunne	(That) could				
item_706		helping_verbs	var	was				
item_707		helping_verbs	gøre	do				
item_708		helping_verbs	må	must				
item_709		helping_verbs	vil	will				
item_710		helping_verbs	har	have				
item_711		helping_verbs	måtte (datid)	mat (past tense)				
item_712		helping_verbs	ville (datid)	would (past tense)				
item_713		helping_verbs	ha(ve)	ha (ve)				
item_714		helping_verbs	(at) måtte	(That) had				
item_715		helping_verbs	(at) ville	(That) would			would	
item_716		helping_verbs	havde	had			had	
item_717		helping_verbs	skal	must			must	
item_718		helping_verbs	være	be			because	
item_719		connecting_words	da	when			when	
item_720		connecting_words	men	but			but	
item_721		connecting_words	sådan	such			such	
item_722		connecting_words	fordi	because			because	
item_723		connecting_words	og	and			and	
item_724		connecting_words	hvis	if			if	
item_725		connecting_words	så	so			so	
	item_211	places	arbejde		work (place)			
	item_372	pronouns	det (determiner)		that			
